,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
425136,425137,2019,Quintana Roo,23,48,Hombres,9989
425137,425138,2019,Quintana Roo,23,48,Mujeres,9894
425138,425139,2019,Quintana Roo,23,49,Hombres,9581
425139,425140,2019,Quintana Roo,23,49,Mujeres,9469
425140,425141,2019,Quintana Roo,23,50,Hombres,9166
425141,425142,2019,Quintana Roo,23,50,Mujeres,9047
425142,425143,2019,Quintana Roo,23,51,Hombres,8738
425143,425144,2019,Quintana Roo,23,51,Mujeres,8632
425144,425145,2019,Quintana Roo,23,52,Hombres,8311
425145,425146,2019,Quintana Roo,23,52,Mujeres,8232
425146,425147,2019,Quintana Roo,23,53,Hombres,7895
425147,425148,2019,Quintana Roo,23,53,Mujeres,7850
425148,425149,2019,Quintana Roo,23,54,Hombres,7493
425149,425150,2019,Quintana Roo,23,54,Mujeres,7478
425150,425151,2019,Quintana Roo,23,55,Hombres,7108
425151,425152,2019,Quintana Roo,23,55,Mujeres,7118
425152,425153,2019,Quintana Roo,23,56,Hombres,6734
425153,425154,2019,Quintana Roo,23,56,Mujeres,6767
425154,425155,2019,Quintana Roo,23,57,Hombres,6364
425155,425156,2019,Quintana Roo,23,57,Mujeres,6419
425156,425157,2019,Quintana Roo,23,58,Hombres,5992
425157,425158,2019,Quintana Roo,23,58,Mujeres,6071
425158,425159,2019,Quintana Roo,23,59,Hombres,5621
425159,425160,2019,Quintana Roo,23,59,Mujeres,5721
425160,425161,2019,Quintana Roo,23,60,Hombres,5257
425161,425162,2019,Quintana Roo,23,60,Mujeres,5364
425162,425163,2019,Quintana Roo,23,61,Hombres,4903
425163,425164,2019,Quintana Roo,23,61,Mujeres,5005
425164,425165,2019,Quintana Roo,23,62,Hombres,4559
425165,425166,2019,Quintana Roo,23,62,Mujeres,4654
425166,425167,2019,Quintana Roo,23,63,Hombres,4229
425167,425168,2019,Quintana Roo,23,63,Mujeres,4313
425168,425169,2019,Quintana Roo,23,64,Hombres,3913
425169,425170,2019,Quintana Roo,23,64,Mujeres,3990
425170,425171,2019,Quintana Roo,23,65,Hombres,3609
425171,425172,2019,Quintana Roo,23,65,Mujeres,3680
425172,425173,2019,Quintana Roo,23,66,Hombres,3325
425173,425174,2019,Quintana Roo,23,66,Mujeres,3378
425174,425175,2019,Quintana Roo,23,67,Hombres,3056
425175,425176,2019,Quintana Roo,23,67,Mujeres,3091
425176,425177,2019,Quintana Roo,23,68,Hombres,2798
425177,425178,2019,Quintana Roo,23,68,Mujeres,2824
425178,425179,2019,Quintana Roo,23,69,Hombres,2576
425179,425180,2019,Quintana Roo,23,69,Mujeres,2597
425180,425181,2019,Quintana Roo,23,70,Hombres,2372
425181,425182,2019,Quintana Roo,23,70,Mujeres,2393
425182,425183,2019,Quintana Roo,23,71,Hombres,2170
425183,425184,2019,Quintana Roo,23,71,Mujeres,2193
425184,425185,2019,Quintana Roo,23,72,Hombres,1980
425185,425186,2019,Quintana Roo,23,72,Mujeres,2009
425186,425187,2019,Quintana Roo,23,73,Hombres,1800
425187,425188,2019,Quintana Roo,23,73,Mujeres,1838
425188,425189,2019,Quintana Roo,23,74,Hombres,1632
425189,425190,2019,Quintana Roo,23,74,Mujeres,1680
425190,425191,2019,Quintana Roo,23,75,Hombres,1478
425191,425192,2019,Quintana Roo,23,75,Mujeres,1536
425192,425193,2019,Quintana Roo,23,76,Hombres,1336
425193,425194,2019,Quintana Roo,23,76,Mujeres,1402
425194,425195,2019,Quintana Roo,23,77,Hombres,1206
425195,425196,2019,Quintana Roo,23,77,Mujeres,1281
425196,425197,2019,Quintana Roo,23,78,Hombres,1084
425197,425198,2019,Quintana Roo,23,78,Mujeres,1168
425198,425199,2019,Quintana Roo,23,79,Hombres,967
425199,425200,2019,Quintana Roo,23,79,Mujeres,1059
425200,425201,2019,Quintana Roo,23,80,Hombres,860
425201,425202,2019,Quintana Roo,23,80,Mujeres,955
425202,425203,2019,Quintana Roo,23,81,Hombres,765
425203,425204,2019,Quintana Roo,23,81,Mujeres,857
425204,425205,2019,Quintana Roo,23,82,Hombres,676
425205,425206,2019,Quintana Roo,23,82,Mujeres,768
425206,425207,2019,Quintana Roo,23,83,Hombres,596
425207,425208,2019,Quintana Roo,23,83,Mujeres,686
425208,425209,2019,Quintana Roo,23,84,Hombres,522
425209,425210,2019,Quintana Roo,23,84,Mujeres,610
425210,425211,2019,Quintana Roo,23,85,Hombres,453
425211,425212,2019,Quintana Roo,23,85,Mujeres,536
425212,425213,2019,Quintana Roo,23,86,Hombres,389
425213,425214,2019,Quintana Roo,23,86,Mujeres,467
425214,425215,2019,Quintana Roo,23,87,Hombres,331
425215,425216,2019,Quintana Roo,23,87,Mujeres,401
425216,425217,2019,Quintana Roo,23,88,Hombres,280
425217,425218,2019,Quintana Roo,23,88,Mujeres,341
425218,425219,2019,Quintana Roo,23,89,Hombres,234
425219,425220,2019,Quintana Roo,23,89,Mujeres,290
425220,425221,2019,Quintana Roo,23,90,Hombres,191
425221,425222,2019,Quintana Roo,23,90,Mujeres,243
425222,425223,2019,Quintana Roo,23,91,Hombres,154
425223,425224,2019,Quintana Roo,23,91,Mujeres,201
425224,425225,2019,Quintana Roo,23,92,Hombres,122
425225,425226,2019,Quintana Roo,23,92,Mujeres,164
425226,425227,2019,Quintana Roo,23,93,Hombres,97
425227,425228,2019,Quintana Roo,23,93,Mujeres,131
425228,425229,2019,Quintana Roo,23,94,Hombres,75
425229,425230,2019,Quintana Roo,23,94,Mujeres,103
425230,425231,2019,Quintana Roo,23,95,Hombres,57
425231,425232,2019,Quintana Roo,23,95,Mujeres,80
425232,425233,2019,Quintana Roo,23,96,Hombres,43
425233,425234,2019,Quintana Roo,23,96,Mujeres,61
425234,425235,2019,Quintana Roo,23,97,Hombres,31
425235,425236,2019,Quintana Roo,23,97,Mujeres,45
425236,425237,2019,Quintana Roo,23,98,Hombres,23
425237,425238,2019,Quintana Roo,23,98,Mujeres,32
425238,425239,2019,Quintana Roo,23,99,Hombres,15
425239,425240,2019,Quintana Roo,23,99,Mujeres,22
425240,425241,2019,Quintana Roo,23,100,Hombres,10
425241,425242,2019,Quintana Roo,23,100,Mujeres,15
425242,425243,2019,Quintana Roo,23,101,Hombres,7
425243,425244,2019,Quintana Roo,23,101,Mujeres,10
425244,425245,2019,Quintana Roo,23,102,Hombres,4
425245,425246,2019,Quintana Roo,23,102,Mujeres,7
425246,425247,2019,Quintana Roo,23,103,Hombres,2
425247,425248,2019,Quintana Roo,23,103,Mujeres,4
425248,425249,2019,Quintana Roo,23,104,Hombres,2
425249,425250,2019,Quintana Roo,23,104,Mujeres,2
425250,425251,2019,Quintana Roo,23,105,Hombres,1
425251,425252,2019,Quintana Roo,23,105,Mujeres,1
425252,425253,2019,Quintana Roo,23,106,Hombres,1
425253,425254,2019,Quintana Roo,23,106,Mujeres,1
425254,425255,2019,Quintana Roo,23,107,Hombres,1
425255,425256,2019,Quintana Roo,23,107,Mujeres,1
425256,425257,2019,Quintana Roo,23,108,Hombres,0
425257,425258,2019,Quintana Roo,23,108,Mujeres,0
425258,425259,2019,Quintana Roo,23,109,Hombres,0
425259,425260,2019,Quintana Roo,23,109,Mujeres,0
425480,425481,2021,Quintana Roo,23,0,Hombres,15233
425481,425482,2021,Quintana Roo,23,0,Mujeres,14663
425482,425483,2021,Quintana Roo,23,1,Hombres,15385
425483,425484,2021,Quintana Roo,23,1,Mujeres,14798
425484,425485,2021,Quintana Roo,23,2,Hombres,15546
425485,425486,2021,Quintana Roo,23,2,Mujeres,14936
425486,425487,2021,Quintana Roo,23,3,Hombres,15699
425487,425488,2021,Quintana Roo,23,3,Mujeres,15066
425488,425489,2021,Quintana Roo,23,4,Hombres,15841
425489,425490,2021,Quintana Roo,23,4,Mujeres,15187
425490,425491,2021,Quintana Roo,23,5,Hombres,15791
425491,425492,2021,Quintana Roo,23,5,Mujeres,15219
425492,425493,2021,Quintana Roo,23,6,Hombres,15580
425493,425494,2021,Quintana Roo,23,6,Mujeres,15134
425494,425495,2021,Quintana Roo,23,7,Hombres,15370
425495,425496,2021,Quintana Roo,23,7,Mujeres,14972
425496,425497,2021,Quintana Roo,23,8,Hombres,15165
425497,425498,2021,Quintana Roo,23,8,Mujeres,14786
425498,425499,2021,Quintana Roo,23,9,Hombres,14963
425499,425500,2021,Quintana Roo,23,9,Mujeres,14588
425500,425501,2021,Quintana Roo,23,10,Hombres,14825
425501,425502,2021,Quintana Roo,23,10,Mujeres,14461
425502,425503,2021,Quintana Roo,23,11,Hombres,14789
425503,425504,2021,Quintana Roo,23,11,Mujeres,14436
425504,425505,2021,Quintana Roo,23,12,Hombres,14792
425505,425506,2021,Quintana Roo,23,12,Mujeres,14445
425506,425507,2021,Quintana Roo,23,13,Hombres,14802
425507,425508,2021,Quintana Roo,23,13,Mujeres,14462
425508,425509,2021,Quintana Roo,23,14,Hombres,14827
425509,425510,2021,Quintana Roo,23,14,Mujeres,14482
425510,425511,2021,Quintana Roo,23,15,Hombres,14979
425511,425512,2021,Quintana Roo,23,15,Mujeres,14569
425512,425513,2021,Quintana Roo,23,16,Hombres,15223
425513,425514,2021,Quintana Roo,23,16,Mujeres,14697
425514,425515,2021,Quintana Roo,23,17,Hombres,15424
425515,425516,2021,Quintana Roo,23,17,Mujeres,14788
425516,425517,2021,Quintana Roo,23,18,Hombres,15601
425517,425518,2021,Quintana Roo,23,18,Mujeres,14875
425518,425519,2021,Quintana Roo,23,19,Hombres,15796
425519,425520,2021,Quintana Roo,23,19,Mujeres,14996
425520,425521,2021,Quintana Roo,23,20,Hombres,16004
425521,425522,2021,Quintana Roo,23,20,Mujeres,15148
425522,425523,2021,Quintana Roo,23,21,Hombres,16177
425523,425524,2021,Quintana Roo,23,21,Mujeres,15284
425524,425525,2021,Quintana Roo,23,22,Hombres,16347
425525,425526,2021,Quintana Roo,23,22,Mujeres,15410
425526,425527,2021,Quintana Roo,23,23,Hombres,16562
425527,425528,2021,Quintana Roo,23,23,Mujeres,15574
425528,425529,2021,Quintana Roo,23,24,Hombres,16812
425529,425530,2021,Quintana Roo,23,24,Mujeres,15788
425530,425531,2021,Quintana Roo,23,25,Hombres,17009
425531,425532,2021,Quintana Roo,23,25,Mujeres,15983
425532,425533,2021,Quintana Roo,23,26,Hombres,17114
425533,425534,2021,Quintana Roo,23,26,Mujeres,16105
425534,425535,2021,Quintana Roo,23,27,Hombres,17158
425535,425536,2021,Quintana Roo,23,27,Mujeres,16167
425536,425537,2021,Quintana Roo,23,28,Hombres,17136
425537,425538,2021,Quintana Roo,23,28,Mujeres,16173
425538,425539,2021,Quintana Roo,23,29,Hombres,17035
425539,425540,2021,Quintana Roo,23,29,Mujeres,16131
425540,425541,2021,Quintana Roo,23,30,Hombres,16806
425541,425542,2021,Quintana Roo,23,30,Mujeres,15997
425542,425543,2021,Quintana Roo,23,31,Hombres,16493
425543,425544,2021,Quintana Roo,23,31,Mujeres,15799
425544,425545,2021,Quintana Roo,23,32,Hombres,16181
425545,425546,2021,Quintana Roo,23,32,Mujeres,15599
425546,425547,2021,Quintana Roo,23,33,Hombres,15843
425547,425548,2021,Quintana Roo,23,33,Mujeres,15371
425548,425549,2021,Quintana Roo,23,34,Hombres,15463
425549,425550,2021,Quintana Roo,23,34,Mujeres,15098
425550,425551,2021,Quintana Roo,23,35,Hombres,15048
425551,425552,2021,Quintana Roo,23,35,Mujeres,14796
425552,425553,2021,Quintana Roo,23,36,Hombres,14625
425553,425554,2021,Quintana Roo,23,36,Mujeres,14501
425554,425555,2021,Quintana Roo,23,37,Hombres,14195
425555,425556,2021,Quintana Roo,23,37,Mujeres,14202
425556,425557,2021,Quintana Roo,23,38,Hombres,13748
425557,425558,2021,Quintana Roo,23,38,Mujeres,13884
425558,425559,2021,Quintana Roo,23,39,Hombres,13306
425559,425560,2021,Quintana Roo,23,39,Mujeres,13554
425560,425561,2021,Quintana Roo,23,40,Hombres,12885
425561,425562,2021,Quintana Roo,23,40,Mujeres,13213
425562,425563,2021,Quintana Roo,23,41,Hombres,12518
425563,425564,2021,Quintana Roo,23,41,Mujeres,12884
425564,425565,2021,Quintana Roo,23,42,Hombres,12202
425565,425566,2021,Quintana Roo,23,42,Mujeres,12574
425566,425567,2021,Quintana Roo,23,43,Hombres,11929
425567,425568,2021,Quintana Roo,23,43,Mujeres,12273
425568,425569,2021,Quintana Roo,23,44,Hombres,11696
425569,425570,2021,Quintana Roo,23,44,Mujeres,11981
425570,425571,2021,Quintana Roo,23,45,Hombres,11485
425571,425572,2021,Quintana Roo,23,45,Mujeres,11709
425572,425573,2021,Quintana Roo,23,46,Hombres,11253
425573,425574,2021,Quintana Roo,23,46,Mujeres,11422
425574,425575,2021,Quintana Roo,23,47,Hombres,10980
425575,425576,2021,Quintana Roo,23,47,Mujeres,11087
425576,425577,2021,Quintana Roo,23,48,Hombres,10664
425577,425578,2021,Quintana Roo,23,48,Mujeres,10718
425578,425579,2021,Quintana Roo,23,49,Hombres,10304
425579,425580,2021,Quintana Roo,23,49,Mujeres,10320
425580,425581,2021,Quintana Roo,23,50,Hombres,9902
425581,425582,2021,Quintana Roo,23,50,Mujeres,9902
425582,425583,2021,Quintana Roo,23,51,Hombres,9482
425583,425584,2021,Quintana Roo,23,51,Mujeres,9479
425584,425585,2021,Quintana Roo,23,52,Hombres,9058
425585,425586,2021,Quintana Roo,23,52,Mujeres,9055
425586,425587,2021,Quintana Roo,23,53,Hombres,8627
425587,425588,2021,Quintana Roo,23,53,Mujeres,8635
425588,425589,2021,Quintana Roo,23,54,Hombres,8199
425589,425590,2021,Quintana Roo,23,54,Mujeres,8231
425590,425591,2021,Quintana Roo,23,55,Hombres,7789
425591,425592,2021,Quintana Roo,23,55,Mujeres,7846
425592,425593,2021,Quintana Roo,23,56,Hombres,7399
425593,425594,2021,Quintana Roo,23,56,Mujeres,7475
425594,425595,2021,Quintana Roo,23,57,Hombres,7016
425595,425596,2021,Quintana Roo,23,57,Mujeres,7111
425596,425597,2021,Quintana Roo,23,58,Hombres,6638
425597,425598,2021,Quintana Roo,23,58,Mujeres,6753
425598,425599,2021,Quintana Roo,23,59,Hombres,6263
425599,425600,2021,Quintana Roo,23,59,Mujeres,6401
425600,425601,2021,Quintana Roo,23,60,Hombres,5890
425601,425602,2021,Quintana Roo,23,60,Mujeres,6044
425602,425603,2021,Quintana Roo,23,61,Hombres,5519
425603,425604,2021,Quintana Roo,23,61,Mujeres,5681
425604,425605,2021,Quintana Roo,23,62,Hombres,5154
425605,425606,2021,Quintana Roo,23,62,Mujeres,5318
425606,425607,2021,Quintana Roo,23,63,Hombres,4796
425607,425608,2021,Quintana Roo,23,63,Mujeres,4953
425608,425609,2021,Quintana Roo,23,64,Hombres,4449
425609,425610,2021,Quintana Roo,23,64,Mujeres,4597
425610,425611,2021,Quintana Roo,23,65,Hombres,4112
425611,425612,2021,Quintana Roo,23,65,Mujeres,4248
425612,425613,2021,Quintana Roo,23,66,Hombres,3787
425613,425614,2021,Quintana Roo,23,66,Mujeres,3909
425614,425615,2021,Quintana Roo,23,67,Hombres,3480
425615,425616,2021,Quintana Roo,23,67,Mujeres,3593
425616,425617,2021,Quintana Roo,23,68,Hombres,3195
425617,425618,2021,Quintana Roo,23,68,Mujeres,3291
425618,425619,2021,Quintana Roo,23,69,Hombres,2925
425619,425620,2021,Quintana Roo,23,69,Mujeres,3002
425620,425621,2021,Quintana Roo,23,70,Hombres,2665
425621,425622,2021,Quintana Roo,23,70,Mujeres,2732
425622,425623,2021,Quintana Roo,23,71,Hombres,2437
425623,425624,2021,Quintana Roo,23,71,Mujeres,2500
425624,425625,2021,Quintana Roo,23,72,Hombres,2231
425625,425626,2021,Quintana Roo,23,72,Mujeres,2294
425626,425627,2021,Quintana Roo,23,73,Hombres,2030
425627,425628,2021,Quintana Roo,23,73,Mujeres,2092
425628,425629,2021,Quintana Roo,23,74,Hombres,1841
425629,425630,2021,Quintana Roo,23,74,Mujeres,1908
425630,425631,2021,Quintana Roo,23,75,Hombres,1665
425631,425632,2021,Quintana Roo,23,75,Mujeres,1738
425632,425633,2021,Quintana Roo,23,76,Hombres,1503
425633,425634,2021,Quintana Roo,23,76,Mujeres,1582
425634,425635,2021,Quintana Roo,23,77,Hombres,1353
425635,425636,2021,Quintana Roo,23,77,Mujeres,1438
425636,425637,2021,Quintana Roo,23,78,Hombres,1215
425637,425638,2021,Quintana Roo,23,78,Mujeres,1304
425638,425639,2021,Quintana Roo,23,79,Hombres,1088
425639,425640,2021,Quintana Roo,23,79,Mujeres,1182
425640,425641,2021,Quintana Roo,23,80,Hombres,973
425641,425642,2021,Quintana Roo,23,80,Mujeres,1069
425642,425643,2021,Quintana Roo,23,81,Hombres,865
425643,425644,2021,Quintana Roo,23,81,Mujeres,961
425644,425645,2021,Quintana Roo,23,82,Hombres,763
425645,425646,2021,Quintana Roo,23,82,Mujeres,858
425646,425647,2021,Quintana Roo,23,83,Hombres,670
425647,425648,2021,Quintana Roo,23,83,Mujeres,762
425648,425649,2021,Quintana Roo,23,84,Hombres,585
425649,425650,2021,Quintana Roo,23,84,Mujeres,675
425650,425651,2021,Quintana Roo,23,85,Hombres,507
425651,425652,2021,Quintana Roo,23,85,Mujeres,591
425652,425653,2021,Quintana Roo,23,86,Hombres,435
425653,425654,2021,Quintana Roo,23,86,Mujeres,512
425654,425655,2021,Quintana Roo,23,87,Hombres,370
425655,425656,2021,Quintana Roo,23,87,Mujeres,442
425656,425657,2021,Quintana Roo,23,88,Hombres,312
425657,425658,2021,Quintana Roo,23,88,Mujeres,378
425658,425659,2021,Quintana Roo,23,89,Hombres,260
425659,425660,2021,Quintana Roo,23,89,Mujeres,318
425660,425661,2021,Quintana Roo,23,90,Hombres,214
425661,425662,2021,Quintana Roo,23,90,Mujeres,266
425662,425663,2021,Quintana Roo,23,91,Hombres,172
425663,425664,2021,Quintana Roo,23,91,Mujeres,221
425664,425665,2021,Quintana Roo,23,92,Hombres,137
425665,425666,2021,Quintana Roo,23,92,Mujeres,180
425666,425667,2021,Quintana Roo,23,93,Hombres,107
425667,425668,2021,Quintana Roo,23,93,Mujeres,145
425668,425669,2021,Quintana Roo,23,94,Hombres,83
425669,425670,2021,Quintana Roo,23,94,Mujeres,115
425670,425671,2021,Quintana Roo,23,95,Hombres,64
425671,425672,2021,Quintana Roo,23,95,Mujeres,88
425672,425673,2021,Quintana Roo,23,96,Hombres,47
425673,425674,2021,Quintana Roo,23,96,Mujeres,66
425674,425675,2021,Quintana Roo,23,97,Hombres,34
425675,425676,2021,Quintana Roo,23,97,Mujeres,50
425676,425677,2021,Quintana Roo,23,98,Hombres,24
425677,425678,2021,Quintana Roo,23,98,Mujeres,36
425678,425679,2021,Quintana Roo,23,99,Hombres,17
425679,425680,2021,Quintana Roo,23,99,Mujeres,25
425680,425681,2021,Quintana Roo,23,100,Hombres,12
425681,425682,2021,Quintana Roo,23,100,Mujeres,17
425682,425683,2021,Quintana Roo,23,101,Hombres,7
425683,425684,2021,Quintana Roo,23,101,Mujeres,11
425684,425685,2021,Quintana Roo,23,102,Hombres,5
425685,425686,2021,Quintana Roo,23,102,Mujeres,7
425686,425687,2021,Quintana Roo,23,103,Hombres,3
425687,425688,2021,Quintana Roo,23,103,Mujeres,4
425688,425689,2021,Quintana Roo,23,104,Hombres,2
425689,425690,2021,Quintana Roo,23,104,Mujeres,2
425690,425691,2021,Quintana Roo,23,105,Hombres,1
425691,425692,2021,Quintana Roo,23,105,Mujeres,1
425692,425693,2021,Quintana Roo,23,106,Hombres,1
425693,425694,2021,Quintana Roo,23,106,Mujeres,1
425694,425695,2021,Quintana Roo,23,107,Hombres,1
425695,425696,2021,Quintana Roo,23,107,Mujeres,1
425696,425697,2021,Quintana Roo,23,108,Hombres,0
425697,425698,2021,Quintana Roo,23,108,Mujeres,0
425698,425699,2021,Quintana Roo,23,109,Hombres,0
425699,425700,2021,Quintana Roo,23,109,Mujeres,0
441980,441981,2015,San Luis Potosí,24,0,Hombres,25403
441981,441982,2015,San Luis Potosí,24,0,Mujeres,24507
441982,441983,2015,San Luis Potosí,24,1,Hombres,25404
441983,441984,2015,San Luis Potosí,24,1,Mujeres,24594
441984,441985,2015,San Luis Potosí,24,2,Hombres,25505
441985,441986,2015,San Luis Potosí,24,2,Mujeres,24741
441986,441987,2015,San Luis Potosí,24,3,Hombres,25661
441987,441988,2015,San Luis Potosí,24,3,Mujeres,24915
441988,441989,2015,San Luis Potosí,24,4,Hombres,25842
441989,441990,2015,San Luis Potosí,24,4,Mujeres,25113
441990,441991,2015,San Luis Potosí,24,5,Hombres,26051
441991,441992,2015,San Luis Potosí,24,5,Mujeres,25332
441992,441993,2015,San Luis Potosí,24,6,Hombres,26276
441993,441994,2015,San Luis Potosí,24,6,Mujeres,25565
441994,441995,2015,San Luis Potosí,24,7,Hombres,26487
441995,441996,2015,San Luis Potosí,24,7,Mujeres,25790
441996,441997,2015,San Luis Potosí,24,8,Hombres,26698
441997,441998,2015,San Luis Potosí,24,8,Mujeres,25993
441998,441999,2015,San Luis Potosí,24,9,Hombres,26922
441999,442000,2015,San Luis Potosí,24,9,Mujeres,26201
442000,442001,2015,San Luis Potosí,24,10,Hombres,27122
442001,442002,2015,San Luis Potosí,24,10,Mujeres,26394
442002,442003,2015,San Luis Potosí,24,11,Hombres,27220
442003,442004,2015,San Luis Potosí,24,11,Mujeres,26496
442004,442005,2015,San Luis Potosí,24,12,Hombres,27205
442005,442006,2015,San Luis Potosí,24,12,Mujeres,26501
442006,442007,2015,San Luis Potosí,24,13,Hombres,27127
442007,442008,2015,San Luis Potosí,24,13,Mujeres,26468
442008,442009,2015,San Luis Potosí,24,14,Hombres,26997
442009,442010,2015,San Luis Potosí,24,14,Mujeres,26388
442010,442011,2015,San Luis Potosí,24,15,Hombres,26818
442011,442012,2015,San Luis Potosí,24,15,Mujeres,26243
442012,442013,2015,San Luis Potosí,24,16,Hombres,26613
442013,442014,2015,San Luis Potosí,24,16,Mujeres,26046
442014,442015,2015,San Luis Potosí,24,17,Hombres,26389
442015,442016,2015,San Luis Potosí,24,17,Mujeres,25840
442016,442017,2015,San Luis Potosí,24,18,Hombres,26135
442017,442018,2015,San Luis Potosí,24,18,Mujeres,25653
442018,442019,2015,San Luis Potosí,24,19,Hombres,25864
442019,442020,2015,San Luis Potosí,24,19,Mujeres,25485
442020,442021,2015,San Luis Potosí,24,20,Hombres,25566
442021,442022,2015,San Luis Potosí,24,20,Mujeres,25294
442022,442023,2015,San Luis Potosí,24,21,Hombres,25185
442023,442024,2015,San Luis Potosí,24,21,Mujeres,25030
442024,442025,2015,San Luis Potosí,24,22,Hombres,24702
442025,442026,2015,San Luis Potosí,24,22,Mujeres,24696
442026,442027,2015,San Luis Potosí,24,23,Hombres,24125
442027,442028,2015,San Luis Potosí,24,23,Mujeres,24325
442028,442029,2015,San Luis Potosí,24,24,Hombres,23439
442029,442030,2015,San Luis Potosí,24,24,Mujeres,23904
442030,442031,2015,San Luis Potosí,24,25,Hombres,22693
442031,442032,2015,San Luis Potosí,24,25,Mujeres,23455
442032,442033,2015,San Luis Potosí,24,26,Hombres,21975
442033,442034,2015,San Luis Potosí,24,26,Mujeres,23040
442034,442035,2015,San Luis Potosí,24,27,Hombres,21292
442035,442036,2015,San Luis Potosí,24,27,Mujeres,22649
442036,442037,2015,San Luis Potosí,24,28,Hombres,20628
442037,442038,2015,San Luis Potosí,24,28,Mujeres,22258
442038,442039,2015,San Luis Potosí,24,29,Hombres,20006
442039,442040,2015,San Luis Potosí,24,29,Mujeres,21879
442040,442041,2015,San Luis Potosí,24,30,Hombres,19421
442041,442042,2015,San Luis Potosí,24,30,Mujeres,21511
442042,442043,2015,San Luis Potosí,24,31,Hombres,18865
442043,442044,2015,San Luis Potosí,24,31,Mujeres,21157
442044,442045,2015,San Luis Potosí,24,32,Hombres,18344
442045,442046,2015,San Luis Potosí,24,32,Mujeres,20820
442046,442047,2015,San Luis Potosí,24,33,Hombres,17878
442047,442048,2015,San Luis Potosí,24,33,Mujeres,20503
442048,442049,2015,San Luis Potosí,24,34,Hombres,17480
442049,442050,2015,San Luis Potosí,24,34,Mujeres,20206
442050,442051,2015,San Luis Potosí,24,35,Hombres,17162
442051,442052,2015,San Luis Potosí,24,35,Mujeres,19942
442052,442053,2015,San Luis Potosí,24,36,Hombres,16930
442053,442054,2015,San Luis Potosí,24,36,Mujeres,19712
442054,442055,2015,San Luis Potosí,24,37,Hombres,16777
442055,442056,2015,San Luis Potosí,24,37,Mujeres,19516
442056,442057,2015,San Luis Potosí,24,38,Hombres,16696
442057,442058,2015,San Luis Potosí,24,38,Mujeres,19349
442058,442059,2015,San Luis Potosí,24,39,Hombres,16671
442059,442060,2015,San Luis Potosí,24,39,Mujeres,19205
442060,442061,2015,San Luis Potosí,24,40,Hombres,16632
442061,442062,2015,San Luis Potosí,24,40,Mujeres,19021
442062,442063,2015,San Luis Potosí,24,41,Hombres,16530
442063,442064,2015,San Luis Potosí,24,41,Mujeres,18760
442064,442065,2015,San Luis Potosí,24,42,Hombres,16364
442065,442066,2015,San Luis Potosí,24,42,Mujeres,18443
442066,442067,2015,San Luis Potosí,24,43,Hombres,16129
442067,442068,2015,San Luis Potosí,24,43,Mujeres,18070
442068,442069,2015,San Luis Potosí,24,44,Hombres,15829
442069,442070,2015,San Luis Potosí,24,44,Mujeres,17652
442070,442071,2015,San Luis Potosí,24,45,Hombres,15490
442071,442072,2015,San Luis Potosí,24,45,Mujeres,17208
442072,442073,2015,San Luis Potosí,24,46,Hombres,15130
442073,442074,2015,San Luis Potosí,24,46,Mujeres,16746
442074,442075,2015,San Luis Potosí,24,47,Hombres,14755
442075,442076,2015,San Luis Potosí,24,47,Mujeres,16278
442076,442077,2015,San Luis Potosí,24,48,Hombres,14377
442077,442078,2015,San Luis Potosí,24,48,Mujeres,15816
442078,442079,2015,San Luis Potosí,24,49,Hombres,14007
442079,442080,2015,San Luis Potosí,24,49,Mujeres,15367
442080,442081,2015,San Luis Potosí,24,50,Hombres,13643
442081,442082,2015,San Luis Potosí,24,50,Mujeres,14929
442082,442083,2015,San Luis Potosí,24,51,Hombres,13275
442083,442084,2015,San Luis Potosí,24,51,Mujeres,14489
442084,442085,2015,San Luis Potosí,24,52,Hombres,12898
442085,442086,2015,San Luis Potosí,24,52,Mujeres,14047
442086,442087,2015,San Luis Potosí,24,53,Hombres,12510
442087,442088,2015,San Luis Potosí,24,53,Mujeres,13594
442088,442089,2015,San Luis Potosí,24,54,Hombres,12101
442089,442090,2015,San Luis Potosí,24,54,Mujeres,13124
442090,442091,2015,San Luis Potosí,24,55,Hombres,11671
442091,442092,2015,San Luis Potosí,24,55,Mujeres,12633
442092,442093,2015,San Luis Potosí,24,56,Hombres,11219
442093,442094,2015,San Luis Potosí,24,56,Mujeres,12121
442094,442095,2015,San Luis Potosí,24,57,Hombres,10748
442095,442096,2015,San Luis Potosí,24,57,Mujeres,11598
442096,442097,2015,San Luis Potosí,24,58,Hombres,10268
442097,442098,2015,San Luis Potosí,24,58,Mujeres,11066
442098,442099,2015,San Luis Potosí,24,59,Hombres,9785
442099,442100,2015,San Luis Potosí,24,59,Mujeres,10542
442100,442101,2015,San Luis Potosí,24,60,Hombres,9310
442101,442102,2015,San Luis Potosí,24,60,Mujeres,10031
442102,442103,2015,San Luis Potosí,24,61,Hombres,8839
442103,442104,2015,San Luis Potosí,24,61,Mujeres,9535
442104,442105,2015,San Luis Potosí,24,62,Hombres,8383
442105,442106,2015,San Luis Potosí,24,62,Mujeres,9055
442106,442107,2015,San Luis Potosí,24,63,Hombres,7943
442107,442108,2015,San Luis Potosí,24,63,Mujeres,8588
